"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"ESICBUS","201505","282.909","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201506","294.175","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201507","299.394","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201508","301.529","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201509","289.1","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201510","284.045","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201511","267.824","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201512","266.902","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201513","3365.964","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201601","269.029","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201602","261.866","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201603","270.358","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201604","268.343","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201605","278.049","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201606","285.489","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201607","297.105","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201608","304.011","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201609","284.081","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201610","278.41","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201611","267.574","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201612","268.239","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201613","3332.552","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201701","268.897","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201702","254.309","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201703","274.769","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201704","269.202","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201705","283.655","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201706","291.38","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201707","299.595","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201708","304.127","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201709","285.039","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201710","282.565","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201711","271.102","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201712","273.785","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201713","3358.425","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201801","272.584","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201802","258.156","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201803","276.553","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201804","269.833","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201805","292.196","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201806","291.85","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201807","304.696","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201808","314.265","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201809","292.337","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201810","291.046","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201811","276.776","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201812","274.005","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201813","3414.295","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201901","281.864","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201902","260.838","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201903","276.689","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201904","274.529","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201905","288.864","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201906","289.993","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201907","309.646","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201908","310.703","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201909","293.979","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201910","287.96","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201911","271.679","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201912","273.283","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201913","3420.028","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202001","275.036","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202002","269.216","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202003","276.135","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202004","248.363","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202005","253.42","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202006","267.653","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202007","289.196","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202008","294.681","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202009","276.293","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202010","281.051","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202011","270.117","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202012","271.226","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202013","3272.388","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202101","269.904","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202102","249.546","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202103","260.312","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202104","268.647","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202105","282.004","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202106","291.046","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202107","305.002","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202108","307.681","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202109","289.423","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202110","286.731","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202111","278.174","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202112","278.481","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202113","3366.953","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202201","284.172","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202202","259.029","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202203","282.862","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202204","277.036","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202205","289.652","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202206","302.016","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202207","304.869","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"TNICBUS","194913","13037.743","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","195013","14371.966","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","195113","15673.699","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","195213","15250.444","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","195313","15992.712","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","195413","15002.223","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","195513","16959.975","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","195613","17518.353","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","195713","17495.823","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","195813","16754.048","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","195913","17568.164","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","196013","18056.133","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","196113","18113.704","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","196213","18786.316","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","196313","19619.749","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","196413","20771.366","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","196513","21547.988","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","196613","22570.959","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","196713","22657.32","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","196813","23633.205","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","196913","24537.59","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197013","24889.202","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197113","24707.463","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197213","25674.639","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197301","2215.627","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197302","2027.565","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
